hospital_name,ccn,phone_number,address,state,hospital_website,filename,file_url,page_url,content_sha256,source
Bear Valley Healthcare District,051335,(909) 866-6501,"41870 Garstin Drive, PO Box 1649, Big Bear Lake, CA, 92315-1649, Big Bear Lake, CA, 92315",CA,https://bvchd.com/,330294751_BEAR-VALLEY-COMMUNITY-HOSPITAL_standardcharges.csv,https://bvchd.com/wp-content/uploads/2024/09/330294751_BEAR-VALLEY-COMMUNITY-HOSPITAL_standardcharges.csv,https://bvchd.com/for-patients/price-transparency/,02ea7090429a2fa0aefef1add8fe7a4977930522697a41518c56cf9a84bb3a95,mrfs.csv
San Gorgonio Memorial Hospital,050054,(951) 845-1121,"600 N Highland Springs Ave,Banning,CA,92220, Banning, CA, 92220",CA,https://www.sgmh.org/,330420041_San-Gorgonio-Memorial-Hospital_standardcharges.csv,https://apim.services.craneware.com/api-pricing-transparency/api/public/8488f242c158e777c19a25c23da04087/charges/mrf,https://www.cdmpricing.com/8488f242c158e777c19a25c23da04087/,15904276179e744e44cdbabef75cc4d436b47317e4ec8724e84b6714ba24906c,mrfs.csv
Childrens Hospital at Mission - Cerner,053306,949-347-8400,"27700 Medical Center Rd, Mission Viejo, CA, 92691",CA,https://choc.org/choc-at-mission/,330528802_Childrens-Hospital-at-Mission_standardcharges.csv,https://choc.org/files/charges/330528802_Childrens-Hospital-at-Mission_standardcharges.csv,https://choc.org/patients/billing/price-transparency/,435b1eee622039e17cddb4def255bf2bc67f4e0e8b156dc1747fa4a24af4405f,"mrfs.csv,downloaded"
"Aurora Vista Del Mar, LLC",054077,(805) 653-6434,"801 Seneca Street, Ventura, CA 93001-1411, Ventura, CA, 93001",CA,https://www.vistadelmarhospital.com/,330986642_Aurora-Vista-Del-Mar_standardcharges.csv,https://www.vistadelmarhospital.com/330986642_Aurora-Vista-Del-Mar_standardcharges.csv,https://www.vistadelmarhospital.com/standard-services,19694d7b21c49cdcc90dde98fa5b24e87adad48e640c1d7bafe59360e762f6f1,mrfs.csv
Corona Regional Medical Center,555390,(951) 736-7200,"800 South Main Street, Corona, CA 92882, Corona, CA, 92882",CA,https://swhcoronaregional.com/services/skilled-nursing-services-and-subacute-care/,432035443_corona-regional-medical-center_standardcharges.csv,https://uhsfilecdn.eskycity.net/ac/432035443_corona-regional-medical-center_standardcharges.csv,https://www.swhcoronaregional.com/patients-visitors/pricing-guide,394d643188b874c91d85143af4f57e430158605d043b49d56230c068a3d87f26,mrfs.csv
Temecula Valley Hospital,050775,951-331-2200,"31700 Temecula Parkway, Temecula, CA 92592, Temecula, CA, 92592",CA,https://www.swhtemeculavalley.com/,461246570_temecula-valley-hospital_standardcharges.csv,https://uhsfilecdn.eskycity.net/ac/461246570_temecula-valley-hospital_standardcharges.csv,https://www.swhtemeculavalley.com/patients-visitors/pricing-guide,0258479d523fe593d7d80d0d3cf6903ed0cd6a6f3304ed276163d0877640c50b,mrfs.csv
BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL LLC,054155,(661) 398-1800,"5201 White Lane, Bakersfield, CA 93309-6200, Bakersfield, CA, 93309",CA,https://www.bakersfieldbehavioral.com/,474433670_bakersfield-behavioral-healthcare-hospital_standardcharges.csv,https://www.bakersfieldbehavioral.com/sites/default/files/bakersfield/474433670_bakersfield-behavioral-healthcare-hospital_standardcharges.csv,https://www.bakersfieldbehavioral.com/standard-services,ae6b9f4b685cb99bde3f86e206cb58eee7a79a03c8b5a7c9b66a58ca9b85d716,mrfs.csv
Chapman Global Medical Center,050745,(714) 633-0011,"2601 E. Chapman Avenue, Orange, CA, 92869",CA,https://www.chapmanglobalmedicalcenter.com/,550883864_chapman-global-medical-center_standardcharges.csv,http://www.chapmanglobalmedicalcenter.com/wp-content/uploads/2025/02/550883864_chapman-global-medical-center_standardcharges.csv,https://www.chapmanglobalmedicalcenter.com/pricing-transparency/,5500170e1a240bd8665d5f461149085cfb4704be2b7db5f9e6c3ae52802fdc0a,mrfs.csv
"California Rehabilitation Institute, LLC",053039,(424) 522-7100,"2070 Century Park East, Los Angeles, CA 90067, Los Angeles, CA, 90067",CA,https://www.californiarehabinstitute.com/,61-1725865_California_Rehab_Institute_standardcharges.csv,https://resources.selectmedical.com/Pricing-Transparency/inpatient-rehabilitation/61-1725865_California_Rehab_Institute_standardcharges.csv,https://www.californiarehabinstitute.com/patients-and-caregivers/admissions/price-transparency,8b1a78b7ca777e52f140695ed9a52ef4d8bdb31f34b91d6a727d3916f3668971,mrfs.csv
"Aliso Ridge Behavioral Health, LLC",54158,(248) 839-5380,"200 FREEDOM LANE, ALISO VIEJO, CA 926565876, Aliso Viejo, CA, 92656",CA,https://www.ocspecialtyhealth.com/aliso-ridge-behavioral-health/,811504286_Aliso_Ridge_Behavioral_Health_standardcharges.csv,https://www.ocspecialtyhealth.com/wp-content/uploads/2026/04/811504286_Aliso_Ridge_Behavioral_Health_standardcharges.csv,https://www.ocspecialtyhealth.com/price-transparency,e1c7394b8d5386d60fde519bd1e5ba27ec882ab37580e80742220b439cc75218,mrfs.csv
LA Downtown Medical Center,,(626) 288-1160,"1711 W TEMPLE STREET SUITE 8135, Los Angeles, CA, 90026",CA,https://ladowntownmc.com/,841913047_LA-DOWNTOWN-MEDICAL-CENTER_standardcharges.csv,https://ladowntownmc.com/downloads/841913047_LA-DOWNTOWN-MEDICAL-CENTER_standardcharges.csv,https://ladowntownmc.com,de55d28194851e3410a735b94ffcaf2c1cbc013c46df6048d61716204fad7cd4,mrfs.csv
Good Samaritan Hospital,050257,661-215-7500,"901 Olive Dr,Bakersfield,CA,93308, Bakersfield, CA, 93308",CA,https://www.goodsamhospital.com/,844768444_Good-Samaritan-Hospital-_standardcharges-(1).csv,https://apim.services.craneware.com/api-pricing-transparency/api/public/16df7438d261bee057acf7b94fcb0bbb/charges/mrf,www.goodsamhospital.com/price-transparency,67fe658e455acbece8936c020a9684be2ba0d47b287ce306baea9f8a1db6e0de,mrfs.csv
"Anaheim Community Hospital, LLC",050854,(714) 243-9000,"3350 W. Ball Road, Anaheim, CA, 92804, Anaheim, CA, 92804",CA,https://www.anaheimcommunityhospital.com/,854314119_anaheim-community-hospital_standardcharges.csv,https://www.anaheimcommunityhospital.com/wp-content/uploads/2026/04/854314119_anaheim-community-hospital_standardcharges.csv,https://www.anaheimcommunityhospital.com/price-transparency,f7ea58177ba9a7a6dc56f1b570383b4c9f42fba94ede0b1affe0888e245eb6bd,mrfs.csv
SOUTH SAN FRANCISCO MEDICAL CENTER,050070,650-742-2000,"""1200 EL CAMINO REAL, SOUTH SAN FRANCISCO, CA 94080"", South San Francisco, CA, 94080",CA,https://healthy.kaiserpermanente.org/northern-california/facilities/south-san-francisco-medical-center-100319,941105628-south-san-francisco-medical-center-standard-charges-ncal-en.csv,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/machine-readable/941105628-south-san-francisco-medical-center-standard-charges-ncal-en.csv,https://healthy.kaiserpermanente.org/northern-california/doctors-locations/price-transparency,ecdd8451bb89b4e1849d14ca2206aff65b6cc785695fcf5a07439ef863c3158f,"mrfs.csv,manifest.json,downloaded"
Hayward Sisters Hospital,050002,(510) 264-4000,"27200 Calaroga Ave Hayward Ca  94545, Hayward, CA, 94545",CA,https://www.strosehospital.org/,941668344_hayward-sisters-hospital-_standardcharges.csv,https://strosehospital.org/wp-content/uploads/2026/02/941668344_hayward-sisters-hospital-_standardcharges.csv,https://strosehospital.org/price-transparency,8c4dc3943f20b0179de3dc0f8128375c70b3938302233e8b4b714baa3159c947,"mrfs.csv,downloaded"
Hayward Sisters Hospital,050002,(510) 264-4000,"27200 Calaroga Ave Hayward Ca 94545, Hayward, CA, 94545",CA,https://www.strosehospital.org/,941668344_hayward-sisters-hospital-_standardcharges.csv,https://strosehospital.org/wp-content/uploads/2026/02/941668344_hayward-sisters-hospital-_standardcharges.csv,https://strosehospital.org/price-transparency,8c4dc3943f20b0179de3dc0f8128375c70b3938302233e8b4b714baa3159c947,"mrfs.csv,downloaded"
MarinHealth Medical Center,050360,415-925-7000,"250 Bon Air Rd,Greenbrae,CA,94904, Greenbrae, CA, 94904",CA,https://www.mymarinhealth.org/locations/medical-center/,942823538_MarinHealth-Medical-Center_standardcharges.csv,https://apim.services.craneware.com/api-pricing-transparency/api/public/cc145ba21e574ef7da4a1ed8325d54f9/charges/mrf,https://www.cdmpricing.com/cc145ba21e574ef7da4a1ed8325d54f9,1fbaa01a7f6ea2aaad2cd79ad655b5254c5e671462179ab8f6743f3a2ac80990,mrfs.csv
Aurora San Diego,054095,(858) 487-3200,"11878 Ave. of Industry, San Diego, CA 92128-3423, San Diego, CA, 92128",CA,https://www.aurorasandiego.com/,943369426_aurora-san-diego_standardcharges (1).csv,https://www.aurorasandiego.com/sites/default/files/943369426_aurora-san-diego_standardcharges%20%281%29.csv,https://www.aurorasandiego.com/standard-services,074ddabe107e598865b6768924955780a8040319dd720d999ad2ba01bcda99c3,mrfs.csv
San Mateo Medical Center,050113,(650) 573-2222,"222 West 39th Avenue, San Mateo, CA  94403, San Mateo, CA, 94403",CA,https://www.smchealth.org/san-mateo-medical-center,946000532_san-mateo-medical-center_standardcharges_0.csv,https://www.smchealth.org/sites/main/files/file-attachments/946000532_san-mateo-medical-center_standardcharges_0.csv?1775589749,https://www.smchealth.org/health-care-costs,e061f00686fe83f014b24c294593d8a8fc033ef6cc0e37b7cd6e7262f9c99c7a,mrfs.csv
Regional Medical Center,050125,(408) 259-5000,"225 N Jackson Ave., San Jose, CA 95116, San Jose, CA, 95116",CA,https://rmc.scvh.org/home,946000533_regional-medical-center_standardcharges.csv,https://rmc.scvh.org/946000533_regional-medical-center_standardcharges.csv,https://rmc.scvh.org/patients-visitors/patient-services/price-transparency-cost-estimator,65e1362f4fea79eb62f5280baaca5c5a95542dfcd2ac69ce2921902b3b628dc2,mrfs.csv
St. Louise Regional Hospital,050688,(408) 848-2000,"9400 No Name Uno, Gilroy, CA 95020, Gilroy, CA, 95020",CA,https://slrh.scvh.org/home,946000533_st-louise-regional-hospital_standardcharges.csv,https://slrh.scvh.org/946000533_st-louise-regional-hospital_standardcharges.csv,https://slrh.scvh.org/about-us/price-transparency-cost-estimator,afbb7efc24662281a3ba292857ae382bcf62189f680d59308845f6ca1a3962e8,mrfs.csv
O'Connor Hospital,555916,(408) 947-2500,"2105 Forest Ave., San Jose, CA 95128, San Jose, CA, 95128",CA,https://och.scvh.org/home,946000533_o-connor-hospital_standardcharges.csv,https://och.scvh.org/946000533_o-connor-hospital_standardcharges.csv,https://och.scvh.org/about-us/price-transparency-cost-estimator,2b03995f54229d07c2a9aa6957c9670b147c96cc523771ed6364593afc0c6c43,mrfs.csv
Barton Memorial Hospital,050352,(530) 541-3420,"2170 South Ave,South Lake Tahoe,CA,96150, South Lake Tahoe, CA, 96150",CA,https://www.bartonhealth.org/find-a-location/locations-profile/barton-memorial-hospital/,946050274_Barton-Memorial-Hospital_standardcharges.csv,https://apim.services.craneware.com/api-pricing-transparency/api/public/30e503ebb1af329423bf2825174aa646/charges/mrf,https://www.bartonhealth.org/patients-family/billing-financial-services/hospital-pricing/,70c27507555c67ddd34e2850e9360afa5a85206263680bf0f795bb3a7ff7b193,mrfs.csv
Kaweah Delta Health Care District,050057,(559) 624-2000,"400 W Mineral King Ave Visalia CA 93291, Visalia, CA, 93291",CA,https://www.kaweahhealth.org/,946078091_kaweah-health_standardcharges.csv,https://www.kaweahhealth.org/images/946078091_kaweah-health_standardcharges.csv,https://www.kaweahhealth.org/chargemaster-access/chargemaster,b3a7509d68a15c78121f2b453a00ee4e1680f191d875576822d29e4d0c1a987b,mrfs.csv
USC Arcadia Hospital,050238,(626) 898-8000,"300 W Huntington Drive Arcadia CA 91006, Arcadia, CA, 91006",CA,https://www.uscarcadiahospital.org/,951643336_usc-arcadia-hospital_standardcharges.csv,https://www.keckmedicine.org/wp-content/uploads/2025/06/951643336_usc-arcadia-hospital_standardcharges.csv,https://www.keckmedicine.org/usc-arcadia-hospital/patients-visitors/#hospital-price-transparency,d860170aff647f66d2242036067e6e241c621b483d981c126c465c807666a8a0,"mrfs.csv,manifest.json,downloaded"
Cottage Health,,(805) 687-7444,"2415 DE LA VINA STREET, SANTA BARBARA, CA 93105, SANTA BARBARA, CA, 93105",CA,https://www.cottagehealth.org/services/rehabilitation/,951644629_CottageRehabilitationHospital_standardcharges.csv,https://www.cottagehealth.org/app/files/public/a792bfdb-ac7c-422b-b0e1-5d279bea0701/951644629_CottageRehabilitationHospital_standardcharges.csvl_standardcharges.csv,https://www.cottagehealth.org/billing/cost-of-care-estimates/,636b129b976dbe9fa473a50faab362a1f2feefa9488de9a067e2d9ddb542fcb3,mrfs.csv
Santa Clara Valley Medical Center,050038,(408) 885-5000,"751 S Bascom Ave., San Jose, CA 95128, San Jose, CA, 95128",CA,https://scvmc.scvh.org/home,946000533_santa-clara-valley-medical-center_standardcharges.csv,https://scvmc.scvh.org/946000533_santa-clara-valley-medical-center_standardcharges.csv,https://www.scvh.org/hospitals-clinics/patient-services/price-transparency-cost-estimator,4ce9a5b548e8d409aab5d128f4b0902da69448256e03464d5c71670c73350ff2,"mrfs.csv,manifest.json,downloaded"
Barlow Respiratory Hospital,052031,(213) 250-4200,"2000 Stadium Way, Los Angeles, CA 90026, Los Angeles, CA, 90026",CA,https://www.barlowhospital.org/locations/barlow-respiratory-hospital-main-campus-in-los-a/,951647809_barlow-respiratory-hospital_standardcharges.csv,https://www.barlowhospital.org/documents/951647809_barlow-respiratory-hospital_standardcharges.csv,https://www.barlowhospital.org/price-transparency/,c9a0055caa5d5466647cb676cd3b7a8124290d3bd805e985fb157c6d2f6ddf0e,mrfs.csv
Barlow Respiratory Hospital,052031,(213) 250-4200,"2000 Stadium Way, Los Angeles, CA 90026, Los Angeles, CA, 90026",CA,https://www.barlowhospital.org/locations/barlow-respiratory-hospital-main-campus-in-los-a/,951647809_barlow-respiratory-hospital_standardcharges.csv,https://www.barlowhospital.org/documents/951647809_barlow-respiratory-hospital_standardcharges.csv,https://www.barlowhospital.org/price-transparency/,c9a0055caa5d5466647cb676cd3b7a8124290d3bd805e985fb157c6d2f6ddf0e,mrfs.csv
Cottage Health,050396,(805) 682-7111,"400 W. Pueblo St, Santa Barbara, CA 93105, Santa Barbara, CA, 93105",CA,https://www.cottagehealth.org/locations/locations-profile/santa-barbara-cottage-hospital/,951644629_SantaBarbaraCottageHospital_standardcharges.csv,https://www.cottagehealth.org/app/files/public/e1b4f204-aecf-402f-87dd-437c9d401c58/951644629_SantaBarbaraCottageHospital_standardcharges.csv,https://www.cottagehealth.org/billing/cost-of-care-estimates/,86682121b6a41312893fcc52ff44b01e29e5df13a5586913b3d1025d89bf4f56,mrfs.csv
PIH Health Good Samaritan Hospital,050471,213-977-2121,"1225 Wilshire Blvd Los Angeles Ca 90017, Los Angeles, CA, 90017",CA,https://www.pihhealth.org/find-a-location/locations-profile/pih-health-good-samaritan-hospital/,951656366_PIH Good Samaritan Hospital_standardcharges_3.16.26.csv,https://www.pihhealth.org/app/files/public/e2abca98-4814-42a8-8b5d-393e0e670622/951656366_PIH%20Good%20Samaritan%20Hospital_standardcharges_3.16.26.csv,https://www.pihhealth.org/patients-visitors/billing-financial-assistance/cms-hospital-pricing,01e3bde870c42bf553b2385018f65c7a9de9ff08b88353d2217940a8dd7291a6,mrfs.csv
Ojai Valley Community Hospital,051334,805-646-1401,"1306 Maricopa Highway, Ojai, CA 93023, Ojai, CA, 93023",CA,https://www.mycmh.org/locations/community-memorial-hospital-ojai/,951683892_community-memorial-healthcare-ojai_standardcharges.csv.csv,https://www.mycmh.org/documents/951683892_community-memorial-healthcare-ojai_standardcharges.csv.csv,https://www.mycmh.org/patients-visitors/billing-insurance/price-transparency/,24077907ecc1011ed15b36a00383d87d69120342c53f65c9fe6716a764f3a7c1,mrfs.csv
Community Memorial Hospital Ventura,050394,(805) 652-5011,"147 N Brent Street, Ventura, CA 93003, Ventura, CA, 93003",CA,https://www.mycmh.org/locations/community-memorial-hospital-ventura/,951683892_community-memorial-healthcare-ventura_standardcharges.csv.csv,https://www.mycmh.org/documents/951683892_community-memorial-healthcare-ventura_standardcharges.csv.csv,https://www.mycmh.org/patients-visitors/billing-insurance/price-transparency/,d3c411645acd8d3189f98c9ffec2a1286037370a72634fb42d7f09a9b716e68b,mrfs.csv
PIH Health Downey Hospital,050393,(562) 904-5000,"11500 Brookshire Ave Downey CA 90241, Downey, CA, 90241",CA,https://www.pihhealth.org/find-a-location/locations-profile/pih-health-hospital-downey/,951903935_pih-health-downey-hospital_standardcharges.csv,https://www.pihhealth.org/app/files/public/fd7abbe3-6682-49bd-a123-56540116af71/951903935_pih-health-downey-hospital_standardcharges.csv,https://www.pihhealth.org/patients-visitors/billing-financial-assistance/cms-hospital-pricing/,b9f7dc07de18e89da7a7fe31aa2beda58d9e9c6d7d2e3e88a531d7472a3035bf,mrfs.csv
Cottage Health,051331,805-688-6431,"2050 Viborg Ave, Solvang, CA 93463, Solvang, CA, 93463",CA,https://www.cottagehealth.org/santa-ynez-valley-cottage-hospital/,952224265_SantaYnezCottageHospital_standardcharges.csv,https://www.cottagehealth.org/app/files/public/df13ef04-e541-49f0-9c44-c07617438867/952224265_SantaYnezCottageHospital_standardcharges.csv,https://www.cottagehealth.org/billing/cost-of-care-estimates/,dc8986f92b81a8d05d055082f2137fe98344bbaa64ed60465ae402e3e7e2f9c6,mrfs.csv
Cottage Health,050357,(805) 967-3411,"351 S. Patterson, Santa Barbara, CA 93111, Santa Barbara, CA, 93111",CA,https://www.cottagehealth.org/locations/goleta-valley-cottage-hospital/,952413596_GoletaValleyCottageHospital_standardcharges.csv,https://www.cottagehealth.org/app/files/public/73845ed9-a256-4683-a051-5f53e1e7dfa6/952413596_GoletaValleyCottageHospital_standardcharges.csv,https://www.cottagehealth.org/billing/cost-of-care-estimates/,19d32242dddb74a3fc09fbb08681efc78d329c4ab2e41427c18a26bb8e040dba,mrfs.csv
Palmdale Regional Medical Center,050204,661-382-5000,"38600 Medical Center Drive, Palmdale, CA 93551, Palmdale, CA, 93551",CA,https://www.swhpalmdaleregional.com/,953565954_palmdale-regional-medical-center_standardcharges.csv,https://uhsfilecdn.eskycity.net/ac/953565954_palmdale-regional-medical-center_standardcharges.csv,https://www.swhpalmdaleregional.com/patients-visitors/pricing-guide,65ab52a384dc95d58d513316795b886c96c173258cdf9b2247e56fb8ee2b47ea,mrfs.csv
West Covina Medical Center,050096,626-338-8481,"725 S Orange Ave, West Covina, CA 91790, West Covina, CA, 91790",CA,https://westcovinamc.com/,954236723_WEST-COVINA-MEDICAL-CENTER_standardcharges.csv,https://westcovinamc.com/downloads/954236723_WEST-COVINA-MEDICAL-CENTER_standardcharges.csv,https://westcovinamc.com/pricing.html,60071def4b778e91deb61b41093dbb3983c6f7d39756b24becd54371ae49cf44,mrfs.csv
Lompoc Valley Medical Center,050110,805-737-3300,"1515 E Ocean Ave Lompoc CA 93436, Lompoc, CA, 93436",CA,https://www.lompocvmc.com/,956001880_lompoc-valley-medical-center_standardcharges.csv,https://lompocvalleymedicalcenter.pg.revenuemasters.com/cdm-files/956001880_lompoc-valley-medical-center_standardcharges.csv,,0cafb0fdd083f637f226e85776b1574cd6b0edc16654f4b28eacc76dd48b359e,"mrfs.csv,downloaded"
Antelope Valley Medical Center,050056,(661) 949-5000,"1600 W Ave J,Lancaster,CA,93534, Lancaster, CA, 93534",CA,https://www.avmc.org/,956005217_Antelope-Valley-Medical-Center_standardcharges.csv,https://apim.services.craneware.com/api-pricing-transparency/api/public/f961a5b495c6b41f2fca90c83cc92dcf/charges/mrf,https://www.cdmpricing.com/f961a5b495c6b41f2fca90c83cc92dcf,3a082352ec2648fef8d817f785b1610743df89a4f6b9ea476d0556f68528e8da,mrfs.csv
Eastern Plumas Health Care,058597,(530) 993-6100,"500 1st Avenue Porola, CA 96122, Porola, CA, 96122",CA,https://www.ephc.org/loyalton-medical-clinic.php,EPHC-charge-master.csv, https://www.ephc.org/documents/EPHC-charge-master.csv,https://www.ephc.org/price-transparency.php,59642d316270588578301866e51a1502444a9dc8ce78a7f0bf98170c11636b8c,mrfs.csv
Alhambra Hospital Medical Center,050281,(626) 570-1606,"100 S RAYMOND AVE ALHAMBRA CA 91801, Alhambra, CA, 91801",CA,https://www.alhambrahospital.com/,PricingTransparency-Alhambra_Hosptial_Medical_Center_-_MediTech-3323-20260326202955.csv,https://www.alhambrahospital.com/docs/PricingTransparency-Alhambra_Hosptial_Medical_Center_-_MediTech-3323-20260326202955.csv,https://www.alhambrahospital.com/getpage.php?name=Pricing_Transparency_Page&sub=Visitors,7548a393036548f98b6e5cbc9ee047b3f59a8b48b633ae83959d4d7f666334e3,mrfs.csv
AHMC Anaheim Regional Medical Center LP,050226,(714) 774-1450,"1111 W. La Palma Ave, Anaheim, CA 92801, Anaheim, CA, 92801",CA,https://www.ahmchealth.com/armc/,PricingTransparency-Anaheim_Regional_Medical_Center-3289-2026.csv,https://www.ahmchealth.com/docs/PricingTransparency-Anaheim_Regional_Medical_Center-3289-2026.csv,https://www.ahmchealth.com/armc/getpage.php?name=Price_Transparency,7eb48c005ee3e6a72d1996800582bb26201ac8a025b1fb127c98bd161552fa98,mrfs.csv
AHMC Garfield Medical Ctr,050737,626-573-2222,"525 N Garfield Ave, Monterey Park, CA, 91754",CA,https://www.ahmchealth.com/gmc/,PricingTransparency-Garfield_Medical_Ctr-3221-20260312022710_20260317_final.csv,https://www.ahmchealth.com/docs/PricingTransparency-Garfield_Medical_Ctr-3221-20260312022710_20260317_final.csv,https://www.ahmchealth.com/gmc/getpage.php?name=Price_Transparency,6e3ad9143554cbeb9ef5a8e45e03ad4cbcf8a7c879dd0d851f58997dbd7f4292,mrfs.csv
Greater El Monte Community Hosp,050738,(626) 579-7777,"1701 Santa Anita Ave South El Monte, CA 91733, South El Monte, CA, 91733",CA,https://www.ahmchealth.com/gemch/,PricingTransparency-Greater_El_Monte_Community_Hosp-2026.csv,https://www.ahmchealth.com/docs/PricingTransparency-Greater_El_Monte_Community_Hosp-2026.csv,https://www.ahmchealth.com/gemch/getpage.php?name=Price_Transparency,3eb3e45cd16a29417c68e9eb7dee9bf4bd7f0e3480c371b94663045efd295fb5,mrfs.csv
Parkview Community Hospital Medical Center,050102,951-688-2211,"3865 Jackson Street, Riverside, CA, 92501",CA,https://www.ahmchealth.com/dhr/,PricingTransparency-Parkview_Community_Hospital_Medical_Center-3286-20260320142433.csv,https://www.ahmchealth.com/docs/PricingTransparency-Parkview_Community_Hospital_Medical_Center-3286-20260320142433.csv,https://www.ahmchealth.com/dhr/getpage.php?name=Price_Transparency,2c88e11719f465c6804ee55a8980d22d297103fcd54fb2ee2111f3661906e9d4,mrfs.csv
San Gabriel Valley Medical Center,050132,626-289-5454,"438 W Las Tunas Dr. San Gabriel, CA 91776, Gabriel, CA, 91776",CA,https://www.ahmchealth.com/sgvmc/,PricingTransparency-San_Gabriel_Valley_Medical_Center-3324-20260326210352.csv,https://www.ahmchealth.com/docs/PricingTransparency-San_Gabriel_Valley_Medical_Center-3324-20260326210352.csv,https://www.ahmchealth.com/sgvmc/getpage.php?name=Price_Transparency,bf5b440f95f3e73d8be4324ce09e3d164ca8670d55d25f3ef0314daa9d9c73b9,mrfs.csv
Seton Medical Center,050289,650-992-4000,"1900 Sullivan Ave. Daly City, CA 94015, Daly City, CA, 94015",CA,https://www.ahmchealth.com/smc/,PricingTransparency-Seton_Medical_Center-3332-20260331190057.csv,https://www.ahmchealth.com/docs/PricingTransparency-Seton_Medical_Center-2367-20250211205037.csv,https://www.ahmchealth.com/smc/getpage.php?name=Price_Transparency,33b4eb115dd32716aad26c587207454ad51d7ba0c02107a40b2cd1336b7e2b75,mrfs.csv
Seton Medical Center - Coastside,,650-563-7100,"600 MARINE BOULEVARD Moss Beach, CA 94038, Beach, CA, 94038",CA,https://www.ahmchealth.com/smc/,PricingTransparency-Seton_Medical_Center_-_Coastside-3333-20260331195524.csv,https://www.ahmchealth.com/docs/PricingTransparency-Seton_Medical_Center_-_Coastside-3333-20260331195524.csv,https://www.ahmchealth.com/sgvmc/getpage.php?name=Price_Transparency,6aebb65f2c41bd681ab05ac786234a63a5d2610c23e5ca557cfbfbfeacc3dbe2,mrfs.csv
Aurora Charter Oak,054069,877-674-7781,"1161 E. Covina Blvd, Covina, CA 91724-1523, Covina, CA, 91724",CA,https://www.charteroakhospital.com/,Standard_Charges.csv,https://www.charteroakhospital.com/Standard_Charges.csv,https://www.charteroakhospital.com/price-transparency/,9d14768661f6609505ecafd7f84c3c7d580de31fbf3f4514e8b7da5c3cd4cd48,mrfs.csv
UCSF Benioff Childrens Oakland,053301,(510) 428-3000,"747 52Nd Street, Oakland, CA 94609, Oakland, CA, 94609",CA,https://www.ucsfbenioffchildrens.org/locations/oakland-main-hospital,106381154_ucsf-benioff-childrens-oakland_standardcharges.csv,https://app.box.com/index.php?rm=box_download_shared_file&shared_name=pkobyi0jmi5a4ybe6wu06bk99lki5qnu&file_id=f_1959275788430,https://www.ucsfbenioffchildrens.org/billing-and-insurance/pricing-transparency,77ef8e3c1ce4607567ec979d9ed90e3294effad713f894afa4eeee5a90e9f0d8,mrfs.csv
Ucsf Medical Center,,(415) 567-6600,"505 Parnassus Ave, Box 0296, San Francisco, CA 94143, San Francisco, CA, 94143",CA,https://www.ucsfhealth.org/locations/mount-zion-campus,106010776_ucsf-medical-center_standardcharges.csv,https://app.box.com/index.php?rm=box_download_shared_file&shared_name=ldckxfm5nm9wah74gqi7fdhe6mrtpg5e&file_id=f_1959275070690,https://www.ucsfbenioffchildrens.org/billing-and-insurance/pricing-transparency,024837bb4fd4a3c8c7703fa1b94493deca4ee43ca0864d9548d61e1a02f6125d,"mrfs.csv,manifest.json"
MemorialCare Miller Children's & Women's Hospital Long Beach,053309,(562) 933-5437,"2801 Atlantic Avenue, Long Beach, CA 90806, Long Beach, CA, 90806",CA,https://www.millerchildrens.memorialcare.org/,-women-_s-hospital-long-beach_standardcharges.csv,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/953527031-1962442012_memorialcare-miller-children-_s-%26-women-_s-hospital-long-beach_standardcharges.json,https://www.memorialcare.org/patients-visitors/patient-financial-tools-and-resources,27fd1e31af714176e49e6b5428330dd2a3c34b56a31662c82bc1191a5f5128e4,mrfs.csv
Ucsf Medical Center,,(415) 567-6600,"1975 4th Street, San Francisco, CA 94158, San Francisco, CA, 94158",CA,https://www.ucsfhealth.org/locations/mount-zion-campus,106010776_ucsf-medical-center_standardcharges.csv,https://app.box.com/index.php?rm=box_download_shared_file&shared_name=ldckxfm5nm9wah74gqi7fdhe6mrtpg5e&file_id=f_1959275070690,https://www.ucsfbenioffchildrens.org/billing-and-insurance/pricing-transparency,024837bb4fd4a3c8c7703fa1b94493deca4ee43ca0864d9548d61e1a02f6125d,"mrfs.csv,manifest.json"
Ucsf Medical Center,,(415) 567-6600,"1600 Divisadero, San Francisco, CA 94115, San Francisco, CA, 94115",CA,https://www.ucsfhealth.org/locations/mount-zion-campus,106010776_ucsf-medical-center_standardcharges.csv,https://app.box.com/index.php?rm=box_download_shared_file&shared_name=ldckxfm5nm9wah74gqi7fdhe6mrtpg5e&file_id=f_1959275070690,https://www.ucsfbenioffchildrens.org/billing-and-insurance/pricing-transparency,024837bb4fd4a3c8c7703fa1b94493deca4ee43ca0864d9548d61e1a02f6125d,"mrfs.csv,manifest.json"
